LinkIndec,Region Macro,Region Micro,Provincia,Partido,Localidad,Conectividad,Accesos (Conec),Latitud,Longitud
82091220,CENTRO,,SANTA FE,San Cristóbal,San Cristobal,ADSL,439,-30.311107,-61.2418955
82091220,CENTRO,,SANTA FE,San Cristóbal,San Cristobal,CABLEMODEM,815,-30.311107,-61.2418955
82091220,CENTRO,,SANTA FE,San Cristóbal,San Cristobal,FIBRA OPTICA,1546,-30.311107,-61.2418955
82091220,CENTRO,,SANTA FE,San Cristóbal,San Cristobal,SATELITAL,7,-30.311107,-61.2418955
82091220,CENTRO,,SANTA FE,San Cristóbal,San Cristobal,WIRELESS,448,-30.311107,-61.2418955
82091230,CENTRO,,SANTA FE,San Cristóbal,San Guillermo,ADSL,807,-30.3583009,-61.9176721
82091230,CENTRO,,SANTA FE,San Cristóbal,San Guillermo,CABLEMODEM,1401,-30.3583009,-61.9176721
82091230,CENTRO,,SANTA FE,San Cristóbal,San Guillermo,FIBRA OPTICA,496,-30.3583009,-61.9176721
82091230,CENTRO,,SANTA FE,San Cristóbal,San Guillermo,SATELITAL,5,-30.3583009,-61.9176721
82091230,CENTRO,,SANTA FE,San Cristóbal,San Guillermo,WIRELESS,204,-30.3583009,-61.9176721
82091240,CENTRO,,SANTA FE,San Cristóbal,Santurce,SATELITAL,3,-30.1881081,-61.1851341
82091240,CENTRO,,SANTA FE,San Cristóbal,Santurce,WIRELESS,34,-30.1881081,-61.1851341
82091250,CENTRO,,SANTA FE,San Cristóbal,Soledad,FIBRA OPTICA,214,-30.6196133,-60.9144282
82091250,CENTRO,,SANTA FE,San Cristóbal,Soledad,SATELITAL,3,-30.6196133,-60.9144282
82091250,CENTRO,,SANTA FE,San Cristóbal,Soledad,WIRELESS,1,-30.6196133,-60.9144282
82091260,CENTRO,,SANTA FE,San Cristóbal,Suardi,FIBRA OPTICA,1050,-30.5342762,-61.9610646
82091260,CENTRO,,SANTA FE,San Cristóbal,Suardi,SATELITAL,10,-30.5342762,-61.9610646
82091270,CENTRO,,SANTA FE,San Cristóbal,Villa Saralegui,SATELITAL,5,-30.5394759,-60.7469556
82091270,CENTRO,,SANTA FE,San Cristóbal,Villa Saralegui,WIRELESS,50,-30.5394759,-60.7469556
82091280,CENTRO,,SANTA FE,San Cristóbal,Villa Trinidad,SATELITAL,16,-30.2161848,-61.8770165
82098010,CENTRO,,SANTA FE,San Javier,Alejandra,SATELITAL,4,-29.9091987,-59.82723
82098010,CENTRO,,SANTA FE,San Javier,Alejandra,WIRELESS,453,-29.9091987,-59.82723
82098020,CENTRO,,SANTA FE,San Javier,Cacique Ariacaiquin,SATELITAL,2,-30.6544207,-60.2314387
82098020,CENTRO,,SANTA FE,San Javier,Cacique Ariacaiquin,WIRELESS,59,-30.6544207,-60.2314387
82098030,CENTRO,,SANTA FE,San Javier,Colonia Duran,SATELITAL,2,-29.5602606,-59.9264573
82098040,CENTRO,,SANTA FE,San Javier,La Brava,SATELITAL,1,-30.4499818,-60.1419566
82098040,CENTRO,,SANTA FE,San Javier,La Brava,WIRELESS,20,-30.4499818,-60.1419566
82098050,CENTRO,,SANTA FE,San Javier,Romang,CABLEMODEM,801,-29.5010527,-59.7479844
82098050,CENTRO,,SANTA FE,San Javier,Romang,FIBRA OPTICA,1,-29.5010527,-59.7479844
82098050,CENTRO,,SANTA FE,San Javier,Romang,Otros,195,-29.5010527,-59.7479844
82098050,CENTRO,,SANTA FE,San Javier,Romang,SATELITAL,23,-29.5010527,-59.7479844
82098050,CENTRO,,SANTA FE,San Javier,Romang,WIRELESS,369,-29.5010527,-59.7479844
82098060,CENTRO,,SANTA FE,San Javier,San Javier,CABLEMODEM,826,-30.5815988,-59.9280841
82098060,CENTRO,,SANTA FE,San Javier,San Javier,FIBRA OPTICA,96,-30.5815988,-59.9280841
82098060,CENTRO,,SANTA FE,San Javier,San Javier,SATELITAL,147,-30.5815988,-59.9280841
82098060,CENTRO,,SANTA FE,San Javier,San Javier,WIRELESS,194,-30.5815988,-59.9280841
82105010,CENTRO,,SANTA FE,San Jerónimo,Arocena,CABLEMODEM,202,-32.0789121,-60.9756262
82105010,CENTRO,,SANTA FE,San Jerónimo,Arocena,Otros,400,-32.0789121,-60.9756262
82105010,CENTRO,,SANTA FE,San Jerónimo,Arocena,SATELITAL,12,-32.0789121,-60.9756262
82105020,CENTRO,,SANTA FE,San Jerónimo,Balneario Monje,SATELITAL,8,-32.3323947,-60.8757175
82105030,CENTRO,,SANTA FE,San Jerónimo,Barrancas,ADSL,1317,-32.234183,-60.9811677
82105030,CENTRO,,SANTA FE,San Jerónimo,Barrancas,SATELITAL,3,-32.234183,-60.9811677
82105040,CENTRO,,SANTA FE,San Jerónimo,Barrio Caima,SATELITAL,5,-31.8348486,-60.868969
82105040,CENTRO,,SANTA FE,San Jerónimo,Barrio Caima,WIRELESS,23,-31.8348486,-60.868969
82105050,CENTRO,,SANTA FE,San Jerónimo,Barrio El Pacaa - Barrio Comipini,SATELITAL,1,-32.1292008,-60.9290368
82105060,CENTRO,,SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),FIBRA OPTICA,262,-32.1611243,-61.1624774
82105060,CENTRO,,SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),SATELITAL,1,-32.1611243,-61.1624774
82105080,CENTRO,,SANTA FE,San Jerónimo,Centeno,ADSL,793,-32.2959681,-61.4080671
82105080,CENTRO,,SANTA FE,San Jerónimo,Centeno,FIBRA OPTICA,140,-32.2959681,-61.4080671
82105080,CENTRO,,SANTA FE,San Jerónimo,Centeno,SATELITAL,8,-32.2959681,-61.4080671
82105090,CENTRO,,SANTA FE,San Jerónimo,Coronda,ADSL,339,-31.9744568,-60.915983
82105090,CENTRO,,SANTA FE,San Jerónimo,Coronda,CABLEMODEM,0,-31.9744568,-60.915983
82105090,CENTRO,,SANTA FE,San Jerónimo,Coronda,FIBRA OPTICA,3727,-31.9744568,-60.915983
82105090,CENTRO,,SANTA FE,San Jerónimo,Coronda,Otros,215,-31.9744568,-60.915983
82105090,CENTRO,,SANTA FE,San Jerónimo,Coronda,SATELITAL,7,-31.9744568,-60.915983
82105090,CENTRO,,SANTA FE,San Jerónimo,Coronda,WIRELESS,675,-31.9744568,-60.915983
82105100,CENTRO,,SANTA FE,San Jerónimo,Desvio Arijon,ADSL,110,-31.9812332,-60.9171081
82105100,CENTRO,,SANTA FE,San Jerónimo,Desvio Arijon,SATELITAL,6,-31.9812332,-60.9171081
82105100,CENTRO,,SANTA FE,San Jerónimo,Desvio Arijon,WIRELESS,40,-31.9812332,-60.9171081
82105110,CENTRO,,SANTA FE,San Jerónimo,Diaz,ADSL,185,-31.6227751,-60.5977274
82105110,CENTRO,,SANTA FE,San Jerónimo,Diaz,FIBRA OPTICA,313,-31.6227751,-60.5977274
82105110,CENTRO,,SANTA FE,San Jerónimo,Diaz,WIRELESS,19,-31.6227751,-60.5977274
82105120,CENTRO,,SANTA FE,San Jerónimo,Gaboto,Otros,201,-32.4325766,-60.8177267
82105120,CENTRO,,SANTA FE,San Jerónimo,Gaboto,SATELITAL,2,-32.4325766,-60.8177267
82105120,CENTRO,,SANTA FE,San Jerónimo,Gaboto,WIRELESS,240,-32.4325766,-60.8177267
82105130,CENTRO,,SANTA FE,San Jerónimo,Galvez,ADSL,3204,-32.0253403,-61.2196794
82105130,CENTRO,,SANTA FE,San Jerónimo,Galvez,FIBRA OPTICA,4305,-32.0253403,-61.2196794
82105130,CENTRO,,SANTA FE,San Jerónimo,Galvez,Otros,59,-32.0253403,-61.2196794
82105130,CENTRO,,SANTA FE,San Jerónimo,Galvez,SATELITAL,18,-32.0253403,-61.2196794
82105130,CENTRO,,SANTA FE,San Jerónimo,Galvez,WIRELESS,20,-32.0253403,-61.2196794
82105140,CENTRO,,SANTA FE,San Jerónimo,Gessler,ADSL,68,-31.8741556,-61.1270638
82105140,CENTRO,,SANTA FE,San Jerónimo,Gessler,FIBRA OPTICA,105,-31.8741556,-61.1270638
82105140,CENTRO,,SANTA FE,San Jerónimo,Gessler,SATELITAL,1,-31.8741556,-61.1270638
82105140,CENTRO,,SANTA FE,San Jerónimo,Gessler,WIRELESS,46,-31.8741556,-61.1270638
82105150,CENTRO,,SANTA FE,San Jerónimo,Irigoyen,CABLEMODEM,99,-32.1576639,-61.1095355
82105150,CENTRO,,SANTA FE,San Jerónimo,Irigoyen,SATELITAL,2,-32.1576639,-61.1095355
82105150,CENTRO,,SANTA FE,San Jerónimo,Irigoyen,WIRELESS,246,-32.1576639,-61.1095355
82105160,CENTRO,,SANTA FE,San Jerónimo,Larrechea,WIRELESS,25,-31.9343347,-61.0479966
82105170,CENTRO,,SANTA FE,San Jerónimo,Loma Alta,ADSL,14,-31.9607452,-61.1773261
82105170,CENTRO,,SANTA FE,San Jerónimo,Loma Alta,FIBRA OPTICA,31,-31.9607452,-61.1773261
82105170,CENTRO,,SANTA FE,San Jerónimo,Loma Alta,SATELITAL,2,-31.9607452,-61.1773261
82105180,CENTRO,,SANTA FE,San Jerónimo,Lopez (Est. San Martin de Tours),ADSL,9,-31.90543,-61.27986
82105180,CENTRO,,SANTA FE,San Jerónimo,Lopez (Est. San Martin de Tours),CABLEMODEM,332,-31.90543,-61.27986
82105180,CENTRO,,SANTA FE,San Jerónimo,Lopez (Est. San Martin de Tours),FIBRA OPTICA,1,-31.90543,-61.27986
82105190,CENTRO,,SANTA FE,San Jerónimo,Maciel,ADSL,334,-32.4568421,-60.8924252
82105190,CENTRO,,SANTA FE,San Jerónimo,Maciel,CABLEMODEM,782,-32.4568421,-60.8924252
82105190,CENTRO,,SANTA FE,San Jerónimo,Maciel,Otros,136,-32.4568421,-60.8924252
82105190,CENTRO,,SANTA FE,San Jerónimo,Maciel,SATELITAL,7,-32.4568421,-60.8924252
82105190,CENTRO,,SANTA FE,San Jerónimo,Maciel,WIRELESS,1,-32.4568421,-60.8924252
82105200,CENTRO,,SANTA FE,San Jerónimo,Monje,FIBRA OPTICA,791,-32.360312,-60.9430126
82105200,CENTRO,,SANTA FE,San Jerónimo,Monje,SATELITAL,1,-32.360312,-60.9430126
82105220,CENTRO,,SANTA FE,San Jerónimo,San Eugenio,CABLEMODEM,23,-32.0762941,-61.1156953
82105230,CENTRO,,SANTA FE,San Jerónimo,San Fabian,ADSL,47,-32.1382161,-60.9844823
82105230,CENTRO,,SANTA FE,San Jerónimo,San Fabian,CABLEMODEM,115,-32.1382161,-60.9844823
82105230,CENTRO,,SANTA FE,San Jerónimo,San Fabian,SATELITAL,4,-32.1382161,-60.9844823
82105230,CENTRO,,SANTA FE,San Jerónimo,San Fabian,WIRELESS,67,-32.1382161,-60.9844823
82105240,CENTRO,,SANTA FE,San Jerónimo,San Genaro,ADSL,88,-32.3715833,-61.3600947
82105240,CENTRO,,SANTA FE,San Jerónimo,San Genaro,FIBRA OPTICA,1332,-32.3715833,-61.3600947
82105240,CENTRO,,SANTA FE,San Jerónimo,San Genaro,SATELITAL,6,-32.3715833,-61.3600947
82105240,CENTRO,,SANTA FE,San Jerónimo,San Genaro,WIRELESS,57,-32.3715833,-61.3600947
82105250,CENTRO,,SANTA FE,San Jerónimo,San Genaro Norte,ADSL,614,-32.3715833,-61.3600947
82105250,CENTRO,,SANTA FE,San Jerónimo,San Genaro Norte,FIBRA OPTICA,825,-32.3715833,-61.3600947
82105250,CENTRO,,SANTA FE,San Jerónimo,San Genaro Norte,SATELITAL,1,-32.3715833,-61.3600947
82105250,CENTRO,,SANTA FE,San Jerónimo,San Genaro Norte,WIRELESS,46,-32.3715833,-61.3600947
82112010,CENTRO,,SANTA FE,San Justo,Angeloni,WIRELESS,46,-30.8556066,-60.6500607
82112020,CENTRO,,SANTA FE,San Justo,Cayastacito,SATELITAL,2,-31.1129393,-60.5798417
82112020,CENTRO,,SANTA FE,San Justo,Cayastacito,WIRELESS,78,-31.1129393,-60.5798417
82112030,CENTRO,,SANTA FE,San Justo,Colonia Dolores,WIRELESS,22,-30.3823361,-60.3305314
82112040,CENTRO,,SANTA FE,San Justo,Esther,SATELITAL,1,-32.6995924,-60.7344107
82112040,CENTRO,,SANTA FE,San Justo,Esther,WIRELESS,7,-32.6995924,-60.7344107
82112050,CENTRO,,SANTA FE,San Justo,Gobernador Crespo,ADSL,111,-30.3628997,-60.4004174
82112050,CENTRO,,SANTA FE,San Justo,Gobernador Crespo,CABLEMODEM,1110,-30.3628997,-60.4004174
82112050,CENTRO,,SANTA FE,San Justo,Gobernador Crespo,SATELITAL,10,-30.3628997,-60.4004174
82112050,CENTRO,,SANTA FE,San Justo,Gobernador Crespo,WIRELESS,257,-30.3628997,-60.4004174
82112060,CENTRO,,SANTA FE,San Justo,La Criolla (Est. Canadita),ADSL,246,-30.2263324,-60.3630094
82112060,CENTRO,,SANTA FE,San Justo,La Criolla (Est. Canadita),CABLEMODEM,342,-30.2263324,-60.3630094
82112060,CENTRO,,SANTA FE,San Justo,La Criolla (Est. Canadita),SATELITAL,3,-30.2263324,-60.3630094
82112060,CENTRO,,SANTA FE,San Justo,La Criolla (Est. Canadita),WIRELESS,31,-30.2263324,-60.3630094
82112070,CENTRO,,SANTA FE,San Justo,La Penca y Caraguata,SATELITAL,4,-30.3458382,-60.5206908
82112070,CENTRO,,SANTA FE,San Justo,La Penca y Caraguata,WIRELESS,26,-30.3458382,-60.5206908
82112080,CENTRO,,SANTA FE,San Justo,Marcelino Escalada,ADSL,83,-30.5792945,-60.4693816
82112080,CENTRO,,SANTA FE,San Justo,Marcelino Escalada,CABLEMODEM,57,-30.5792945,-60.4693816
82112080,CENTRO,,SANTA FE,San Justo,Marcelino Escalada,SATELITAL,3,-30.5792945,-60.4693816
82112080,CENTRO,,SANTA FE,San Justo,Marcelino Escalada,WIRELESS,164,-30.5792945,-60.4693816
82112090,CENTRO,,SANTA FE,San Justo,Nare,FIBRA OPTICA,15,-30.9496377,-60.467026
82112090,CENTRO,,SANTA FE,San Justo,Nare,SATELITAL,2,-30.9496377,-60.467026
82112100,CENTRO,,SANTA FE,San Justo,Pedro Gomez Cello,Otros,0,-30.0374046,-60.3153054
82112100,CENTRO,,SANTA FE,San Justo,Pedro Gomez Cello,SATELITAL,4,-30.0374046,-60.3153054
82112100,CENTRO,,SANTA FE,San Justo,Pedro Gomez Cello,WIRELESS,92,-30.0374046,-60.3153054
82112110,CENTRO,,SANTA FE,San Justo,Ramayon,FIBRA OPTICA,161,-30.6725959,-60.5035744
82112110,CENTRO,,SANTA FE,San Justo,Ramayon,SATELITAL,6,-30.6725959,-60.5035744
82112110,CENTRO,,SANTA FE,San Justo,Ramayon,WIRELESS,1,-30.6725959,-60.5035744
82112120,CENTRO,,SANTA FE,San Justo,San Bernardo,SATELITAL,1,-30.8891314,-60.574064
82112120,CENTRO,,SANTA FE,San Justo,San Bernardo,WIRELESS,7,-30.8891314,-60.574064
82112130,CENTRO,,SANTA FE,San Justo,San Justo,ADSL,572,-30.7890881,-60.5933274
82112130,CENTRO,,SANTA FE,San Justo,San Justo,CABLEMODEM,20,-30.7890881,-60.5933274
82112130,CENTRO,,SANTA FE,San Justo,San Justo,DIAL UP,34,-30.7890881,-60.5933274
82112130,CENTRO,,SANTA FE,San Justo,San Justo,FIBRA OPTICA,8023,-30.7890881,-60.5933274
82112130,CENTRO,,SANTA FE,San Justo,San Justo,SATELITAL,12,-30.7890881,-60.5933274
82112130,CENTRO,,SANTA FE,San Justo,San Justo,WIRELESS,154,-30.7890881,-60.5933274
82112140,CENTRO,,SANTA FE,San Justo,San Martin Norte,SATELITAL,2,-30.3467495,-60.3051449
82112140,CENTRO,,SANTA FE,San Justo,San Martin Norte,WIRELESS,35,-30.3467495,-60.3051449
82112150,CENTRO,,SANTA FE,San Justo,Silva (Est. Abipones),SATELITAL,1,-30.45081,-60.43321
82112150,CENTRO,,SANTA FE,San Justo,Silva (Est. Abipones),WIRELESS,25,-30.45081,-60.43321
82112160,CENTRO,,SANTA FE,San Justo,Vera y Pintado (Est. Guaranies),ADSL,12,-30.14414,-60.3381386
82112160,CENTRO,,SANTA FE,San Justo,Vera y Pintado (Est. Guaranies),CABLEMODEM,47,-30.14414,-60.3381386
82112160,CENTRO,,SANTA FE,San Justo,Vera y Pintado (Est. Guaranies),FIBRA OPTICA,190,-30.14414,-60.3381386
82112160,CENTRO,,SANTA FE,San Justo,Vera y Pintado (Est. Guaranies),Otros,67,-30.14414,-60.3381386
82112160,CENTRO,,SANTA FE,San Justo,Vera y Pintado (Est. Guaranies),SATELITAL,2,-30.14414,-60.3381386
82112160,CENTRO,,SANTA FE,San Justo,Vera y Pintado (Est. Guaranies),WIRELESS,140,-30.14414,-60.3381386
82112170,CENTRO,,SANTA FE,San Justo,Videla,ADSL,102,-30.9441655,-60.6522379
82112170,CENTRO,,SANTA FE,San Justo,Videla,FIBRA OPTICA,369,-30.9441655,-60.6522379
82112170,CENTRO,,SANTA FE,San Justo,Videla,SATELITAL,2,-30.9441655,-60.6522379
82112170,CENTRO,,SANTA FE,San Justo,Videla,WIRELESS,4,-30.9441655,-60.6522379
82119010,CENTRO,,SANTA FE,San Lorenzo,Aldao,CABLEMODEM,524,-32.7046372,-60.8159601
82119010,CENTRO,,SANTA FE,San Lorenzo,Aldao,SATELITAL,12,-32.7046372,-60.8159601
82119020,CENTRO,,SANTA FE,San Lorenzo,Capitan Bermudez,ADSL,2357,-32.8166653,-60.7166716
82119020,CENTRO,,SANTA FE,San Lorenzo,Capitan Bermudez,CABLEMODEM,1244,-32.8166653,-60.7166716
82119020,CENTRO,,SANTA FE,San Lorenzo,Capitan Bermudez,DIAL UP,1,-32.8166653,-60.7166716
82119020,CENTRO,,SANTA FE,San Lorenzo,Capitan Bermudez,FIBRA OPTICA,3343,-32.8166653,-60.7166716
82119020,CENTRO,,SANTA FE,San Lorenzo,Capitan Bermudez,SATELITAL,13,-32.8166653,-60.7166716
82119030,CENTRO,,SANTA FE,San Lorenzo,Carcarana,ADSL,224,-32.8563501,-61.148729
82119030,CENTRO,,SANTA FE,San Lorenzo,Carcarana,CABLEMODEM,1,-32.8563501,-61.148729
82119030,CENTRO,,SANTA FE,San Lorenzo,Carcarana,SATELITAL,4,-32.8563501,-61.148729
82119030,CENTRO,,SANTA FE,San Lorenzo,Carcarana,WIRELESS,23,-32.8563501,-61.148729
82119040,CENTRO,,SANTA FE,San Lorenzo,Coronel Arnold,FIBRA OPTICA,245,-33.1059019,-60.9667135
82119040,CENTRO,,SANTA FE,San Lorenzo,Coronel Arnold,SATELITAL,1,-33.1059019,-60.9667135
82119050,CENTRO,,SANTA FE,San Lorenzo,Fray Luis Beltran,ADSL,1485,-32.7874256,-60.7295083
82119050,CENTRO,,SANTA FE,San Lorenzo,Fray Luis Beltran,CABLEMODEM,24,-32.7874256,-60.7295083
82119050,CENTRO,,SANTA FE,San Lorenzo,Fray Luis Beltran,FIBRA OPTICA,1012,-32.7874256,-60.7295083
82119050,CENTRO,,SANTA FE,San Lorenzo,Fray Luis Beltran,SATELITAL,8,-32.7874256,-60.7295083
82119060,CENTRO,,SANTA FE,San Lorenzo,Fuentes,FIBRA OPTICA,920,-33.1729451,-61.0773558
82119060,CENTRO,,SANTA FE,San Lorenzo,Fuentes,WIRELESS,20,-33.1729451,-61.0773558
82119070,CENTRO,,SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),CABLEMODEM,552,-32.78287,-60.902392
82119070,CENTRO,,SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),SATELITAL,9,-32.78287,-60.902392
82119070,CENTRO,,SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),WIRELESS,47,-32.78287,-60.902392
82119080,CENTRO,,SANTA FE,San Lorenzo,Puerto General San Martin,FIBRA OPTICA,2602,-32.7116197,-60.7341243
82119080,CENTRO,,SANTA FE,San Lorenzo,Puerto General San Martin,Otros,215,-32.7116197,-60.7341243
82119080,CENTRO,,SANTA FE,San Lorenzo,Puerto General San Martin,SATELITAL,24,-32.7116197,-60.7341243
82119080,CENTRO,,SANTA FE,San Lorenzo,Puerto General San Martin,WIRELESS,17,-32.7116197,-60.7341243
82119090,CENTRO,,SANTA FE,San Lorenzo,Pujato,ADSL,876,-33.0176021,-61.0430978
82119090,CENTRO,,SANTA FE,San Lorenzo,Pujato,Otros,15,-33.0176021,-61.0430978
82119090,CENTRO,,SANTA FE,San Lorenzo,Pujato,SATELITAL,7,-33.0176021,-61.0430978
82119090,CENTRO,,SANTA FE,San Lorenzo,Pujato,WIRELESS,103,-33.0176021,-61.0430978
82119100,CENTRO,,SANTA FE,San Lorenzo,Ricardone,ADSL,286,-32.7706675,-60.7841945
82119100,CENTRO,,SANTA FE,San Lorenzo,Ricardone,CABLEMODEM,1128,-32.7706675,-60.7841945
82119100,CENTRO,,SANTA FE,San Lorenzo,Ricardone,SATELITAL,52,-32.7706675,-60.7841945
82119100,CENTRO,,SANTA FE,San Lorenzo,Ricardone,WIRELESS,22,-32.7706675,-60.7841945
82119110,CENTRO,,SANTA FE,San Lorenzo,Roldan,ADSL,690,-32.9001395,-60.9063984
82119110,CENTRO,,SANTA FE,San Lorenzo,Roldan,CABLEMODEM,1968,-32.9001395,-60.9063984
82119110,CENTRO,,SANTA FE,San Lorenzo,Roldan,FIBRA OPTICA,4477,-32.9001395,-60.9063984
82119110,CENTRO,,SANTA FE,San Lorenzo,Roldan,SATELITAL,171,-32.9001395,-60.9063984
82119110,CENTRO,,SANTA FE,San Lorenzo,Roldan,WIRELESS,508,-32.9001395,-60.9063984
82119120,CENTRO,,SANTA FE,San Lorenzo,San Jeronimo Sud,ADSL,86,-32.8788862,-61.0230257
82119120,CENTRO,,SANTA FE,San Lorenzo,San Jeronimo Sud,CABLEMODEM,1068,-32.8788862,-61.0230257
82119120,CENTRO,,SANTA FE,San Lorenzo,San Jeronimo Sud,SATELITAL,4,-32.8788862,-61.0230257
82119130,CENTRO,,SANTA FE,San Lorenzo,San Lorenzo,ADSL,667,-32.7454865,-60.743091
82119130,CENTRO,,SANTA FE,San Lorenzo,San Lorenzo,CABLEMODEM,5412,-32.7454865,-60.743091
82119130,CENTRO,,SANTA FE,San Lorenzo,San Lorenzo,FIBRA OPTICA,1077,-32.7454865,-60.743091
82119130,CENTRO,,SANTA FE,San Lorenzo,San Lorenzo,SATELITAL,24,-32.7454865,-60.743091
82119130,CENTRO,,SANTA FE,San Lorenzo,San Lorenzo,WIRELESS,47,-32.7454865,-60.743091
82119140,CENTRO,,SANTA FE,San Lorenzo,Timbues,ADSL,127,-32.6718285,-60.789309
82119140,CENTRO,,SANTA FE,San Lorenzo,Timbues,FIBRA OPTICA,1205,-32.6718285,-60.789309
82119140,CENTRO,,SANTA FE,San Lorenzo,Timbues,Otros,134,-32.6718285,-60.789309
82119140,CENTRO,,SANTA FE,San Lorenzo,Timbues,SATELITAL,18,-32.6718285,-60.789309
82119140,CENTRO,,SANTA FE,San Lorenzo,Timbues,WIRELESS,78,-32.6718285,-60.789309
82119150,CENTRO,,SANTA FE,San Lorenzo,Villa Elvira,SATELITAL,8,-32.6412095,-60.8160199
82119150,CENTRO,,SANTA FE,San Lorenzo,Villa Elvira,WIRELESS,30,-32.6412095,-60.8160199
82119160,CENTRO,,SANTA FE,San Lorenzo,Villa Mugueta,CABLEMODEM,1,-33.3119003,-61.0563641
82119160,CENTRO,,SANTA FE,San Lorenzo,Villa Mugueta,SATELITAL,2,-33.3119003,-61.0563641
82119160,CENTRO,,SANTA FE,San Lorenzo,Villa Mugueta,WIRELESS,29,-33.3119003,-61.0563641
82126010,CENTRO,,SANTA FE,San Martín,Canada Rosquin,CABLEMODEM,1518,-32.0544559,-61.6018824
82126010,CENTRO,,SANTA FE,San Martín,Canada Rosquin,FIBRA OPTICA,83,-32.0544559,-61.6018824
82126010,CENTRO,,SANTA FE,San Martín,Canada Rosquin,SATELITAL,1,-32.0544559,-61.6018824
82126010,CENTRO,,SANTA FE,San Martín,Canada Rosquin,WIRELESS,47,-32.0544559,-61.6018824
82126020,CENTRO,,SANTA FE,San Martín,Carlos Pellegrini,ADSL,235,-32.0505335,-61.7830738
82126020,CENTRO,,SANTA FE,San Martín,Carlos Pellegrini,CABLEMODEM,997,-32.0505335,-61.7830738
82126020,CENTRO,,SANTA FE,San Martín,Carlos Pellegrini,FIBRA OPTICA,615,-32.0505335,-61.7830738
82126020,CENTRO,,SANTA FE,San Martín,Carlos Pellegrini,SATELITAL,21,-32.0505335,-61.7830738
82126020,CENTRO,,SANTA FE,San Martín,Carlos Pellegrini,WIRELESS,61,-32.0505335,-61.7830738
82126030,CENTRO,,SANTA FE,San Martín,Casas,CABLEMODEM,70,-32.1256628,-61.540151
82126030,CENTRO,,SANTA FE,San Martín,Casas,FIBRA OPTICA,10,-32.1256628,-61.540151
82126030,CENTRO,,SANTA FE,San Martín,Casas,SATELITAL,1,-32.1256628,-61.540151
82126030,CENTRO,,SANTA FE,San Martín,Casas,WIRELESS,8,-32.1256628,-61.540151
82126040,CENTRO,,SANTA FE,San Martín,Castelar,FIBRA OPTICA,31,-31.6683806,-62.0908199
82126050,CENTRO,,SANTA FE,San Martín,Colonia Belgrano,CABLEMODEM,86,-31.9095226,-61.4008455
82126050,CENTRO,,SANTA FE,San Martín,Colonia Belgrano,FIBRA OPTICA,278,-31.9095226,-61.4008455
82126050,CENTRO,,SANTA FE,San Martín,Colonia Belgrano,Otros,250,-31.9095226,-61.4008455
82126050,CENTRO,,SANTA FE,San Martín,Colonia Belgrano,SATELITAL,1,-31.9095226,-61.4008455
82126070,CENTRO,,SANTA FE,San Martín,El Trebol,ADSL,392,-32.1972868,-61.7099311
82126070,CENTRO,,SANTA FE,San Martín,El Trebol,CABLEMODEM,161,-32.1972868,-61.7099311
82126070,CENTRO,,SANTA FE,San Martín,El Trebol,FIBRA OPTICA,2814,-32.1972868,-61.7099311
82126070,CENTRO,,SANTA FE,San Martín,El Trebol,SATELITAL,6,-32.1972868,-61.7099311
82126070,CENTRO,,SANTA FE,San Martín,El Trebol,WIRELESS,4,-32.1972868,-61.7099311
82126080,CENTRO,,SANTA FE,San Martín,Landeta,ADSL,179,-32.0128821,-62.0621223
82126080,CENTRO,,SANTA FE,San Martín,Landeta,CABLEMODEM,201,-32.0128821,-62.0621223
82126080,CENTRO,,SANTA FE,San Martín,Landeta,SATELITAL,5,-32.0128821,-62.0621223
82126090,CENTRO,,SANTA FE,San Martín,Las Bandurrias,CABLEMODEM,16,-32.198402,-61.4934289
82126090,CENTRO,,SANTA FE,San Martín,Las Bandurrias,FIBRA OPTICA,5,-32.198402,-61.4934289
82126090,CENTRO,,SANTA FE,San Martín,Las Bandurrias,Otros,2,-32.198402,-61.4934289
82126090,CENTRO,,SANTA FE,San Martín,Las Bandurrias,WIRELESS,3,-32.198402,-61.4934289
82126100,CENTRO,,SANTA FE,San Martín,Las Petacas,Otros,0,-31.8203215,-62.1085626
82126100,CENTRO,,SANTA FE,San Martín,Las Petacas,SATELITAL,1,-31.8203215,-62.1085626
82126110,CENTRO,,SANTA FE,San Martín,Los Cardos,ADSL,41,-32.3257399,-61.6326524
82126110,CENTRO,,SANTA FE,San Martín,Los Cardos,CABLEMODEM,113,-32.3257399,-61.6326524
82126110,CENTRO,,SANTA FE,San Martín,Los Cardos,FIBRA OPTICA,378,-32.3257399,-61.6326524
82126110,CENTRO,,SANTA FE,San Martín,Los Cardos,SATELITAL,5,-32.3257399,-61.6326524
82126120,CENTRO,,SANTA FE,San Martín,Maria Susana,ADSL,341,-32.2669443,-61.9060762
82126120,CENTRO,,SANTA FE,San Martín,Maria Susana,FIBRA OPTICA,827,-32.2669443,-61.9060762
82126120,CENTRO,,SANTA FE,San Martín,Maria Susana,Otros,3,-32.2669443,-61.9060762
